kepid,rrmscdpp03p0
9963525,253.305
9963546,106.008
9963569,139.549
9963609,553.5830000000001
9963612,164.80700000000002
9963621,71.719
9963628,162.31
9963635,52.483999999999995
9963639,23.113000000000003
9963648,93.818
9966518,188.923
9966523,270.842
9966527,108.71
9966669,192.365
9966706,247.11900000000003
9966721,293.871
9966724,237.72799999999998
9966785,186.817
9966788,271.22700000000003
9966511,139.424
9966796,132.442
9966797,238.653
9970841,121.244
9970848,52.818000000000005
9970868,162.5
9970883,85.12700000000001
9970937,
9971018,195.144
9971071,77.631
9971183,102.061
9971264,154.83700000000002
9971294,255.856
9971301,112.573
9971325,236.62400000000002
9993538,262.966
9993608,98.96
9993680,45.596000000000004
9993683,145.105
9993732,294.439
9993734,27.693
9993768,57.943000000000005
9993770,47.291000000000004
9993771,135.502
9993795,229.92700000000002
9993805,302.577
9993806,218.142
9906180,160.612
9906193,205.925
9906211,117.102
9906240,234.59
9906267,145.415
9906278,129.987
9906282,206.94
9906303,178.52900000000002
9906321,222.479
9906149,174.232
9906341,219.87900000000002
9906422,133.97299999999998
9910083,333.717
9910107,332.784
9910114,295.795
9910126,223.831
9910142,157.934
9910156,234.34799999999998
9910166,127.348
9910176,135.955
9910223,192.74200000000002
9910243,132.865
9910253,112.162
9910286,108.148
9910318,189.46599999999998
9934630,240.11
9934688,142.846
9934729,212.64700000000002
9934784,82.694
9934789,248.97
9934796,167.282
9934865,358.541
9934907,68.134
9934910,87.00299999999999
9934615,167.696
9934955,182.48
9934962,88.259
9942203,158.811
9942216,111.663
9942231,1410.9089999999999
9942242,286.66700000000003
9942268,81.164
9942278,137.83700000000002
9942292,115.56299999999999
9942293,196.391
9942304,215.183
9942337,27.219
9942338,35.397
9942342,75.812
9945866,305.43
9945939,204.84799999999998
9945944,94.117
9945964,68.77600000000001
9945970,209.52700000000002
9946001,144.349
9946011,152.53799999999998
9946017,57.153999999999996
9946018,62.888000000000005
9946020,170.09599999999998
9946067,86.84299999999999
9946074,180.636
9955166,30.199
9955177,65.21
9955228,214.22099999999998
9955251,172.167
9955262,55.269
9955263,183.11599999999999
9955316,236.028
9955334,86.059
9955366,174.287
9955492,147.653
9955511,196.17
9955562,213.298
9958104,181.123
9958113,369.199
9958132,944.61
9958140,122.955
9958142,91.272
9958164,76.656
9958180,148.08700000000002
9958196,182.37900000000002
9958221,189.632
9958227,67.508
9958242,207.733
9958287,241.274
9963653,210.925
9963667,67.533
9963670,174.94799999999998
9963678,206.592
9963690,136.358
9963717,105.542
9963720,243.523
9963726,97.566
9963744,308.497
9963652,174.618
9963779,179.607
9963795,101.867
9966801,100.09700000000001
9966810,227.391
9966819,83.385
9966823,129.976
9966843,101.56299999999999
9966868,182.148
9966873,86.685
9966886,90.27
9966897,64.036
9966914,113.81299999999999
9966915,237.717
9966947,136.389
9966976,85.29700000000001
9971374,97.209
9971416,405.11400000000003
9971455,240.833
9971475,222.352
9971477,160.57299999999998
9971549,362.62800000000004
9971584,55.556000000000004
9971608,740.937
9971721,112.96
9971742,117.62299999999999
9971786,145.571
9971795,62.481
9993810,344.162
9993816,59.01
9993817,184.28900000000002
9993819,285.877
9993863,53.063
9993874,271.601
9993887,102.647
9993921,96.49
9993925,247.732
9993958,71.941
9994026,174.755
9994039,117.985
9906443,194.454
9906449,140.375
9906469,165.954
9906489,38.543
9906507,187.58599999999998
9906510,220.28400000000002
9906517,195.52
9906526,205.456
9906531,63.075
9906435,175.299
9906539,210.25400000000002
9906553,48.336999999999996
9910321,79.625
9910380,83.274
9910383,95.411
9910423,128.863
9910430,136.929
9910445,251.503
9910458,344.814
9910459,255.528
9910493,111.58
9910533,173.954
9910544,20.347
9910571,181.956
9935027,219.15400000000002
9935046,181.142
9935067,153.999
9935092,100.624
9935093,122.48899999999999
9935124,454.537
9935172,477.116
9935178,252.054
9935213,310.163
9935242,217.11900000000003
9935245,
9935268,221.46099999999998
9935311,
9942369,58.449
9942392,136.755
9942401,180.821
9942443,218.22099999999998
9942456,203.418
9942472,124.921
9942474,146.115
9942500,135.757
9942557,245.84900000000002
9942562,112.251
9942567,85.02799999999999
9942568,169.014
9946110,87.56200000000001
9946111,111.065
9946114,260.096
9946138,84.066
9946194,226.72400000000002
9946213,165.114
9946261,285.608
9946271,265.767
9946312,159.577
9946335,87.99799999999999
9946340,65.79
9946360,100.839
9946375,69.209
9955569,107.542
9955576,109.835
9955598,16.55
9955638,123.815
9955702,59.896
9955707,180.59400000000002
9955745,211.203
9955746,272.129
9955761,45.787
9955784,117.554
9955803,186.271
9955804,172.53400000000002
9958297,130.046
9958307,58.823
9958331,84.917
9958358,56.577
9958367,1781.835
9958383,186.81799999999998
9958387,62.912
9958394,77.382
9958431,156.42600000000002
9958437,140.453
9958462,165.12
9958470,95.444
9958486,119.007
9963819,291.325
9963842,148.069
9963873,117.616
9963886,322.998
9963890,241.282
9963896,30.086
9963898,132.911
9963916,199.662
9963934,167.558
9963964,100.235
9964020,152.382
9964032,283.712
9967035,327.03
9967047,116.01299999999999
9967049,224.324
9967061,142.732
9967076,195.56
9967088,213.74
9967100,228.635
9967102,89.337
9967129,105.251
9967009,291.499
9967132,162.85299999999998
9967149,224.032
9971845,110.18799999999999
9971860,97.351
9971902,158.594
9971915,176.53
9971950,217.916
9972026,86.075
9972045,86.697
9972067,164.555
9972092,40.972
9972195,236.05900000000003
9972200,303.184
9972228,241.02200000000002
9972279,70.084
9994044,22.753
9994075,282.611
9994095,86.229
9994100,212.081
9994134,33.411
9994184,86.43700000000001
9994204,184.135
9994206,181.46599999999998
9994229,346.027
9994237,357.707
9994274,173.253
9994292,208.19299999999998
9994345,146.29
9906583,276.314
9906590,
9906608,195.295
9906627,249.832
9906669,149.997
9906673,178.706
9906688,216.238
9906689,136.576
9906710,154.891
9906713,203.15599999999998
9906740,203.955
9906759,276.079
9910596,261.241
9910617,78.67699999999999
9910626,210.918
9910668,378.17400000000004
9910677,257.4
9910685,290.779
9910695,115.992
9910701,230.75400000000002
9910758,96.742
9910816,108.97200000000001
9910828,170.72
9910942,53.184
9910995,89.15100000000001
9935372,97.446
9935381,99.105
9935383,158.22
9935385,113.93
9935390,73.88600000000001
9935422,20.969
9935454,201.476
9935478,878.715
9935481,138.974
9935355,146.66899999999998
9935515,220.889
9935530,301.535
9935558,219.033
9942613,233.095
9942632,42.964
9942639,191.955
9942643,68.843
9942658,128.526
9942666,54.229
9942695,252.178
9942713,204.793
9942719,79.04899999999999
9942746,438.806
9942775,179.699
9942816,124.65299999999999
9942834,71.355
9946393,29.435
9946427,293.12
9946447,185.081
9946451,388.219
9946456,63.699
9946477,246.921
9946488,223.93
9946490,82.596
9946506,185.66
9946525,233.271
9946534,170.207
9946547,278.494
9946569,451.384
9955874,128.61
9955900,550.979
9955916,243.896
9955921,230.232
9955941,205.79
9955955,92.492
9955959,165.072
9955997,395.964
9956082,177.351
9955807,79.858
9956120,645.519
9956124,
9958509,166.196
9958521,170.06599999999997
9958522,134.06799999999998
9958532,189.59799999999998
9958534,85.399
9958544,279.502
9958560,243.273
9958567,81.794
9958573,159.95600000000002
9958592,223.90400000000002
9958602,199.47
9958628,243.058
9964034,201.085
9964039,110.63799999999999
9964043,126.881
9964044,114.95200000000001
9964052,260.877
9964080,290.35900000000004
9964081,34.569
9964090,163.967
9964110,161.321
9964125,101.631
9964141,110.064
9964184,75.882
9967174,109.806
9967183,233.507
9967187,279.71
9967191,134.366
9967232,279.238
9967264,312.216
9967276,54.042
9967277,215.347
9967288,299.925
9967153,285.53700000000003
9967321,158.049
9967339,229.55900000000003
9972323,127.92299999999999
9972328,284.73900000000003
9972361,90.853
9972384,243.33700000000002
9972385,38.169000000000004
9972414,106.67
9972437,89.675
9972576,425.061
9972696,110.148
9972782,142.422
9972796,248.128
9972939,391.66900000000004
9994381,219.977
9994396,191.424
9994397,139.202
9994475,
9994573,49.663999999999994
9994576,237.91299999999998
9994630,149.36700000000002
9994652,232.017
9994691,226.736
9994692,158.024
9994694,161.245
9994756,69.42699999999999
9994771,65.312
9906770,134.287
9906783,101.086
9906784,246.528
9906786,194.15099999999998
9906802,144.578
9906804,85.008
9906821,158.505
9906823,97.31
9906826,58.515
9906841,159.502
9906851,248.58599999999998
9906862,276.24
9911138,285.454
9911201,59.658
9911331,349.75699999999995
9911406,263.362
9911409,315.015
9911416,20.874000000000002
9911449,301.028
9911522,351.866
9911598,86.176
9911112,268.731
9911615,78.562
9911639,28.91
9911645,757.0989999999999
9935578,122.84200000000001
9935583,143.131
9935642,192.94799999999998
9935660,432.837
9935663,264.41700000000003
9935683,153.632
9935719,176.66099999999997
9935720,252.843
9935727,125.59299999999999
9935739,250.104
9935762,124.221
9935805,156.77100000000002
9942858,125.889
9942866,54.242
9942881,61.38399999999999
9942913,130.083
9942951,69.27
9943008,199.68
9943009,57.638000000000005
9943018,91.09
9943034,65.729
9942857,197.424
9943078,54.153999999999996
9943104,347.935
9943110,108.698
9946592,310.07
9946597,61.381
9946622,214.676
9946664,164.115
9946667,68.686
9946670,104.82
9946674,74.47800000000001
9946764,187.513
9946773,121.244
9946811,328.04699999999997
9946853,83.728
9946870,197.31599999999997
9956184,116.898
9956188,200.553
9956212,258.692
9956216,1223.003
9956222,235.65400000000002
9956223,138.186
9956257,154.556
9956266,165.537
9956293,236.062
9956304,245.956
9956310,235.209
9956320,121.46
9956345,179.44299999999998
9956370,22605.191000000003
9956376,31.694000000000003
9958641,145.809
9958654,105.573
9958684,170.493
9958685,102.119
9958698,231.335
9958706,188.07299999999998
9958715,199.967
9958738,98.792
9958785,161.525
9958630,107.645
9958806,319.129
9958829,174.00900000000001
9964199,414.63699999999994
9964206,154.876
9964213,253.855
9964226,95.98700000000001
9964245,153.08
9964270,278.553
9964271,103.09200000000001
9964289,257.846
9964298,129.078
9964302,292.298
9964354,269.999
9964367,85.354
9967341,69.753
9967351,122.304
9967374,204.15599999999998
9967382,47.513999999999996
9967390,82.934
9967391,87.564
9967398,252.58599999999998
9967403,81.066
9967426,142.731
9967445,270.818
9967449,120.12200000000001
9967471,231.899
9967489,225.024
9973042,105.053
9973073,262.149
9973098,397.365
9973109,157.19299999999998
9973187,98.677
9973254,96.28
9973264,118.20200000000001
9973278,115.51299999999999
9973434,294.538
9973036,26.605999999999998
9973442,53.855
9973464,388.04400000000004
9994789,86.34299999999999
9994798,111.459
9994829,246.567
9994830,472.292
9994834,69.045
9994845,160.844
9994878,193.986
9994896,233.912
9994925,219.136
9994783,376.964
9994928,191.553
9994948,111.823
9994958,192.575
9906886,204.87
9906894,93.904
9906905,172.067
9906908,296.447
9906936,260.358
9906958,298.388
9906960,237.13299999999998
9907001,236.627
9907009,164.48
9907052,195.295
9907112,103.602
9907129,156.42600000000002
9907147,81.893
9911715,47.275
9911723,75.497
9911826,281.566
9911828,272.903
9911874,90.945
9911882,209.65099999999998
9911898,77.484
9911965,195.24
9912008,134.435
9912009,145.33100000000002
9912046,193.5
9912083,530.654
9912093,266.157
9935815,135.17700000000002
9935852,259.224
9935894,130.27700000000002
9935943,39.501
9935973,31.149
9935983,77.652
9935993,70.01
9936003,129.849
9936004,80.465
9936015,176.084
9936054,247.764
9936080,45.053000000000004
9936096,73.083
9943140,184.863
9943156,51.894
9943177,41.95399999999999
9943180,182.27200000000002
9943182,354.466
9943188,195.97299999999998
9943223,219.752
9943227,225.959
9943255,162.878
9943131,157.428
9943257,133.773
9943282,132.556
9943287,120.698
9946891,142.29
9946900,117.694
9946930,176.533
9946999,186.37599999999998
9947022,132.741
9947026,642.9259999999999
9947048,70.286
9947052,238.37099999999998
9947058,280.19
9947085,90.39399999999999
9947122,65.161
9947142,207.87099999999998
9956395,433.157
9956410,169.90099999999998
9956411,108.339
9956413,237.791
9956422,161.191
9956434,1101.328
9956459,1347.721
9956460,231.476
9956461,157.207
9956473,27.683000000000003
9956479,466.485
9956560,681.6460000000001
9956563,316.332
9958848,170.495
9958860,174.363
9958873,258.782
9958885,91.01700000000001
9958886,50.3
9958897,210.342
9958911,184.737
9958962,171.045
9959001,62.138000000000005
9959007,272.751
9959012,220.90400000000002
9959016,99.306
9964387,266.47700000000003
9964388,176.31400000000002
9964396,336.369
9964404,300.413
9964407,176.62099999999998
9964411,194.921
9964422,190.137
9964436,158.67600000000002
9964446,145.7
9964466,204.18200000000002
9964477,164.30700000000002
9964490,57.003
9967492,41.485
9967493,81.508
9967538,213.52200000000002
9967614,174.40200000000002
9967626,233.912
9967646,250.486
9967666,167.77900000000002
9967700,155.92700000000002
9967712,109.01299999999999
9967716,322.916
9967725,97.88799999999999
9967732,370.35699999999997
9973482,75.425
9973488,28.795
9973502,123.10700000000001
9973525,52.541000000000004
9973555,107.913
9973587,138.405
9973591,77.092
9973599,62.534
9973605,69.796
9973633,41603.047
9973678,237.65400000000002
9973795,123.19200000000001
9995006,62.13399999999999
9995040,277.717
9995043,172.602
9995094,224.90200000000002
9995097,220.96400000000003
9995133,226.5
9995140,72.682
9995162,127.18299999999999
9995241,286.723
9995266,159.423
9995289,325.71
9995317,21.813000000000002
9907158,162.409
9907164,226.549
9907188,190.622
9907217,176.59099999999998
9907227,276.501
9907275,241.47799999999998
9907282,187.27
9907290,266.4
9907297,63.64
9907329,277.02
9907359,112.56299999999999
9907368,156.666
9912196,149.656
9912205,129.04
9912208,106.469
9912259,201.61
9912356,82.279
9912373,1397.836
9912386,1705.6770000000001
9912554,280.913
9912680,41.982
9912689,263.661
9912690,64.877
9912893,29.250999999999998
9912895,169.842
9912977,694.295
9936124,74.221
9936129,44.146
9936153,260.22900000000004
9936197,69.15
9936227,44.793
9936257,144.817
9936292,68.126
9936297,106.875
9936299,224.31900000000002
9936306,141.37
9936310,167.123
9936342,72.578
9943304,236.885
9943315,108.154
9943331,54.794
9943335,1423.371
9943375,264.303
9943387,67.63600000000001
9943435,123.885
9943441,87.036
9943450,110.897
9943497,55.178999999999995
9943508,43.68600000000001
9943530,148.276
9943533,87.624
9947195,211.815
9947229,111.103
9947267,120.96
9947329,120.98200000000001
9947383,133.425
9947389,115.74799999999999
9947390,119.854
9947479,208.68099999999998
9947499,83.899
9947511,178.77599999999998
9947520,246.378
9947536,1249.474
9947551,114.023
9956577,649.75
9956587,660.8960000000001
9956589,168.601
9956591,193.451
9956594,2140.916
9956596,22092.961
9956600,100.338
9956610,841.682
9956616,141.58700000000002
9956574,616.573
9956620,848.727
9956622,579.586
9956646,65.947
9956652,634.3330000000001
9956667,189.02599999999998
9956668,18923.418
9956696,137.12
9959022,131.01
9959067,92.62899999999999
9959089,172.153
9959093,69.44800000000001
9959095,165.646
9959102,225.653
9959122,594.049
9959126,167.65
9959134,65.488
9959141,121.824
9959180,249.438
9959192,291.565
9959226,130.309
9964565,105.523
9964599,118.552
9964614,154.514
9964619,184.7
9964637,299.861
9964662,82.759
9964668,181.725
9964670,182.332
9964676,131.714
9964492,191.96900000000002
9964704,309.318
9964715,199.06599999999997
9967771,118.493
9967802,260.416
9967804,195.054
9967817,39.104
9967853,126.804
9967884,170.445
9967907,85.833
9967908,220.24
9967957,180.03900000000002
9967989,319.022
9968007,54.211000000000006
9968040,141.775
9973832,132.959
9973844,397.392
9973855,38.703
9973874,326.97700000000003
9973918,116.039
9973946,110.42399999999999
9974033,66.377
9974087,175.438
9974113,52.133
9973805,198.111
9974142,139.826
9974246,80.39399999999999
9995402,100.251
9995419,58.797
9995442,117.949
9995458,40.619
9995464,209.519
9995485,172.94099999999997
9995535,145.547
9995540,90.609
9995549,173.58599999999998
9995365,109.745
9995583,138.194
9995584,167.74400000000003
9995625,184.38
9907377,249.477
9907383,466.332
9907399,137.07299999999998
9907428,116.6
9907448,151.516
9907450,185.37900000000002
9907463,134.825
9907474,85.352
9907486,151.009
9907493,140.733
9907505,252.77599999999998
9907511,164.18599999999998
9913124,48.747
9913134,45.352
9913163,228.145
9913261,190.278
9913354,43.089
9913406,103.59899999999999
9913471,179.71
9913474,212.54
9913481,69.664
9913604,86.96600000000001
9913609,326.76599999999996
